708402333,0.289000004529953,4549,1313,2,0,NORMAL
708403308,0.109999999403954,15133,1663,1,0,NORMAL
708404883,0,27804,0,2,0,NORMAL
708406083,0.726000010967255,3436,2493,3,0,High Risk
708412758,0,1457,0,2,1,NORMAL
708414033,0.405000001192093,2845,1153,3,0,NORMAL
708416433,0,2372,0,3,1,NORMAL
708419733,0,22599,0,3,1,NORMAL
708421833,0.753000020980835,3342,2517,3,0,High Risk
708423933,0,6103,0,2,0,NORMAL
708426483,0.123000003397465,5816,716,6,0,NORMAL
708427908,0.660000026226044,2035,1343,3,0,NORMAL
708428958,0,34516,0,3,0,NORMAL
708431433,0.119999997317791,11789,1420,3,0,NORMAL
708433683,0.695999979972839,3164,2201,2,0,NORMAL
708434733,0.340000003576279,6735,2289,3,0,NORMAL
708438033,0.721000015735626,3049,2198,3,0,High Risk
708442158,0.245000004768372,6182,1516,2,0,NORMAL
708445608,0.762000024318695,3305,2517,3,0,High Risk
708446808,0.460999995470047,2946,1359,3,0,NORMAL
708447858,0,3850,0,3,0,NORMAL
708450033,0.870999991893768,2605,2269,2,0,NORMAL
708451233,0.324000000953674,5090,1650,3,0,NORMAL
708453408,0,16050,0,2,0,NORMAL
708455883,0.0839999988675117,10244,861,3,1,NORMAL
708459633,0.291999995708466,5815,1698,1,0,NORMAL
708462258,0.225999996066093,5189,1171,1,0,NORMAL
708469533,0.266999989748001,5395,1439,3,0,NORMAL
708472008,0.275000005960464,6680,1839,3,0,NORMAL
708473133,0,1677,0,2,0,NORMAL
708474333,0.204999998211861,12294,2517,3,0,NORMAL
708476808,0.0579999983310699,33791,1960,3,0,NORMAL
708478233,0.222000002861023,5573,1238,2,0,NORMAL
708480333,0.430999994277954,2163,932,2,0,NORMAL
708482658,0.194999992847443,9959,1946,2,0,NORMAL
708483708,0,28600,0,3,0,NORMAL
708486033,0.0920000001788139,16547,1521,2,0,NORMAL
708488208,0.763999998569489,2515,1922,3,0,High Risk
708489258,0.686999976634979,1438.30004882813,988,3,0,NORMAL
708491508,0.103000000119209,13906,1430,3,0,NORMAL
708492558,0.0570000000298023,15088,865,3,0,NORMAL
708494583,0,1902,0,1,0,NORMAL
708496833,0,4613,0,4,1,NORMAL
708498033,0.805999994277954,2279,1837,4,1,High Risk
708499608,0.0839999988675117,15525,1299,1,0,NORMAL
708500883,0,17812,0,3,0,NORMAL
708501783,0.0430000014603138,34516,1477,2,1,NORMAL
708502908,0,26218,0,2,0,NORMAL
708504783,0.122000001370907,10960,1333,3,0,NORMAL
708506508,0.397000014781952,2884,1144,3,0,NORMAL
708507483,0,1477,0,4,0,NORMAL
708508758,0,1438.30004882813,0,3,1,NORMAL
708510858,0.492000013589859,4905,2413,3,0,NORMAL
708511983,0,1663,0,3,0,NORMAL
708513183,0.293000012636185,4323,1267,2,0,NORMAL
708514383,0.30799999833107,3809,1172,1,0,NORMAL
708515358,0,4712,0,3,0,NORMAL
708516558,0.689000010490417,2588,1782,2,0,NORMAL
708519108,0.584999978542328,2694,1576,3,1,NORMAL
708522033,0.135000005364418,12299,1664,2,0,NORMAL
708525108,0.526000022888184,2156,1134,3,0,NORMAL
708528483,0.762000024318695,3187,2430,3,0,High Risk
708532308,0.219999998807907,11419,2517,2,0,NORMAL
708534033,0.141000002622604,6274,883,2,0,NORMAL
708535158,0.150999993085861,9959,1501,1,0,NORMAL
708536283,0.866999983787537,2904,2517,2,1,NORMAL
708538608,0,3862,0,4,0,NORMAL
708539583,0.112000003457069,19897,2232,1,0,NORMAL
708542283,0.825999975204468,2495,2061,3,0,High Risk
708543258,0.721000015735626,2607,1880,3,0,High Risk
708545058,0.685999989509583,1438.30004882813,986,4,0,NORMAL
708549033,0.620999991893768,2055,1276,1,0,NORMAL
708551508,0.76800000667572,3264,2508,4,0,High Risk
708553008,0.513999998569489,2148,1103,2,0,NORMAL
708555633,0.708999991416931,3548,2517,3,0,High Risk
708557358,0.0610000006854534,22157,1355,2,0,NORMAL
708558408,0.160999998450279,9949,1597,3,0,NORMAL
708559533,0.330000013113022,1770,584,3,0,NORMAL
708560733,0.677999973297119,3714,2517,2,0,NORMAL
708563433,0.0810000002384186,5894,477,6,1,NORMAL
708564858,0,34516,0,1,1,NORMAL
708568983,0.206000000238419,11476,2365,3,0,NORMAL
708572658,0.0710000023245811,29531,2088,1,0,NORMAL
708573933,0.0610000006854534,13026,789,2,0,NORMAL
708575058,0.305999994277954,3157,965,3,1,NORMAL
708577308,0.48199999332428,2637,1272,2,0,NORMAL
708579633,0.0750000029802322,23981,1788,2,0,NORMAL
708580908,0.172999992966652,14551,2517,3,0,NORMAL
708582858,0,18293,0,3,0,NORMAL
708584208,0.809000015258789,3111,2517,2,1,NORMAL
708585933,0.862999975681305,1656,1429,2,0,NORMAL
708588408,0.234999999403954,6836,1607,2,0,NORMAL
708590658,0.144999995827675,15965,2312,3,0,NORMAL
708593883,0.575999975204468,2731,1573,1,0,NORMAL
708595158,0.953000009059906,1677,1598,1,0,NORMAL
708596283,0.437999993562698,2858,1251,2,0,NORMAL
708597558,0.238000005483627,3337,795,4,0,NORMAL
708600033,0,1610,0,3,0,NORMAL
708602283,0,2887,0,3,0,NORMAL
708606633,0,1544,0,3,1,NORMAL
708611733,0.425999999046326,3119,1328,4,0,NORMAL
708614058,0.861999988555908,1960,1690,2,0,NORMAL
708615183,0.29899999499321,3828,1146,4,0,NORMAL
708618933,0.46900001168251,4369,2049,3,0,NORMAL
708620283,0.331000000238419,6053,2001,3,0,NORMAL
708621408,0,1438.30004882813,0,2,0,NORMAL
708623283,0,18278,0,3,0,NORMAL
708626058,0.279000014066696,5242,1465,2,0,NORMAL
708633783,0,11336,0,2,1,NORMAL
708635058,0.465000003576279,1904,886,1,0,NORMAL
708637758,0.0309999994933605,17345,545,3,0,NORMAL
708642708,0,13019,0,2,1,NORMAL
708644208,0,5858,0,2,0,NORMAL
708646233,0.0750000029802322,17116,1289,2,0,NORMAL
708649683,0.068000003695488,16703,1140,3,0,NORMAL
708651933,0.944000005722046,2043,1928,1,0,NORMAL
708652908,0.619000017642975,2291,1419,6,0,NORMAL
708653958,0.238999992609024,6114,1461,2,1,NORMAL
708654933,0.0120000001043081,15987,193,2,1,NORMAL
708655983,0,5267,0,3,0,NORMAL
708657033,0.71399998664856,2694,1923,3,0,High Risk
708660408,0.972000002861023,1737,1689,2,1,NORMAL
708662583,0,27945,0,3,1,NORMAL
708664008,0,14270,0,3,0,NORMAL
708665133,0.321000009775162,3654,1172,2,0,NORMAL
708666258,0.221000000834465,8129,1799,3,0,NORMAL
708668283,0.490000009536743,5140,2517,4,0,NORMAL
708669408,0,20401,0,1,0,NORMAL
708670608,0.400000005960464,5495,2200,2,0,NORMAL
708671733,0.72299998998642,2072,1499,3,0,High Risk
708672708,0.0729999989271164,34516,2517,3,0,NORMAL
708679383,0.36599999666214,4852,1777,1,0,NORMAL
708680583,0.777999997138977,2043,1590,1,0,NORMAL
708681708,0,3245,0,3,1,NORMAL
708682908,0.680999994277954,2838,1934,2,0,NORMAL
708684108,0.34799998998642,4152,1446,3,1,NORMAL
708687483,0,13626,0,2,1,NORMAL
708688608,0.632000029087067,3140,1985,3,0,NORMAL
708689958,0.725000023841858,2406,1744,3,0,High Risk
708692583,0.112000003457069,1506,168,3,1,NORMAL
708693558,0.172000005841255,12569,2167,2,0,NORMAL
708694983,0.704999983310699,3150,2222,2,0,NORMAL
708697983,0.061999998986721,34516,2156,2,0,NORMAL
708699108,0.593999981880188,1438.30004882813,855,3,0,NORMAL
708701358,0.85699999332428,2370,2031,2,0,NORMAL
708702258,0.12899999320507,3698,478,2,1,NORMAL
708703308,0.834999978542328,2045,1707,4,1,High Risk
708704433,0.745000004768372,2804,2090,3,0,High Risk
708705783,0.765999972820282,1584,1214,3,1,High Risk
708706833,0,2809,0,3,1,NORMAL
708707808,0.638999998569489,2480,1584,1,0,NORMAL
708708858,0.207000002264977,2422,502,3,1,NORMAL
708710283,0.0590000003576279,34516,2038,1,0,NORMAL
708711483,0.0920000001788139,18871,1740,3,0,NORMAL
708712833,0.453000009059906,2289,1037,1,0,NORMAL
708714108,0.187000006437302,13441,2517,2,0,NORMAL
708720558,0,4489,0,2,0,NORMAL
708721533,0.223000004887581,5158,1148,1,0,NORMAL
708722583,0.634999990463257,2609,1656,3,0,NORMAL
708723858,0.501999974250793,3413,1715,1,0,NORMAL
708724908,0,2262,0,2,0,NORMAL
708726708,0.412999987602234,1451,599,2,1,NORMAL
708727983,0,3933,0,1,0,NORMAL
708731658,0,1438.30004882813,0,3,1,NORMAL
708733983,0.446999996900558,5349,2391,3,1,NORMAL
708735183,0.726000010967255,2544,1848,3,0,High Risk
708736608,0,2269,0,3,1,NORMAL
708740808,0,4112,0,3,0,NORMAL
708741633,0,4153,0,3,0,NORMAL
708744933,0.0979999974370003,19127,1880,2,0,NORMAL
708745983,0.705999970436096,2208,1559,2,0,NORMAL
708747708,0,3498,0,1,0,NORMAL
708748833,0.125,9875,1239,2,0,NORMAL
708753633,0,1438.30004882813,0,1,0,NORMAL
708754833,0.418000012636185,2827,1182,4,0,NORMAL
708757233,0.598999977111816,2485,1489,2,0,NORMAL
708758658,0.0160000007599592,34516,543,1,0,NORMAL
708759408,0,4207,0,3,0,NORMAL
708760458,0,17655,0,3,0,NORMAL
708761733,0.190999999642372,8279,1582,2,0,NORMAL
708765933,0.162000000476837,5464,887,2,0,NORMAL
708768258,0.521000027656555,2066,1077,1,0,NORMAL
708770883,0.0879999995231628,16667,1463,2,0,NORMAL
708772308,0.40200001001358,4119,1656,3,0,NORMAL
708773583,0.157000005245209,10859,1710,2,0,NORMAL
708774708,0.602999985218048,2636,1589,1,0,NORMAL
708776658,0.263000011444092,5774,1519,3,0,NORMAL
708780783,0.479999989271164,2434,1169,3,0,NORMAL
708784083,0.583000004291534,2723,1588,2,0,NORMAL
708784908,0.112999998033047,18064,2039,1,0,NORMAL
708788583,0,6167,0,1,1,NORMAL
708790833,0.216999992728233,6748,1467,3,0,NORMAL
708793008,0,9949,0,3,1,NORMAL
708794133,0.842999994754791,2533,2136,1,0,NORMAL
708796458,0.453000009059906,4199,1903,1,0,NORMAL
708797583,0,2672,0,3,1,NORMAL
708798483,0,2054,0,3,1,NORMAL
708799983,0.0480000004172325,18386,890,3,1,NORMAL
708801108,0,1438.30004882813,0,0,1,NORMAL
708804633,0,1916,0,2,1,NORMAL
708805908,0.0719999969005585,10017,726,1,1,NORMAL
708807483,0.137999996542931,9117,1259,2,0,NORMAL
708809283,0.243000000715256,10360,2517,3,1,NORMAL
708811233,0.158000007271767,12702,2008,2,0,NORMAL
708812133,0.726000010967255,2270,1647,3,0,High Risk
708813033,0.312000006437302,6509,2033,3,0,NORMAL
708816408,0,21756,0,6,0,NORMAL
708817608,0.414000004529953,3427,1419,1,0,NORMAL
708818508,0.728999972343445,3453,2517,2,0,NORMAL
708820308,0.187000006437302,13399,2505,2,0,NORMAL
708821733,0.0270000007003546,19713,531,3,1,NORMAL
708822783,0.847000002861023,2973,2517,3,0,High Risk
708823908,0.0829999968409538,16443,1363,1,0,NORMAL
708824958,0,1460,0,1,0,NORMAL
708826158,0.458999991416931,3670,1684,2,0,NORMAL
708828258,0.0480000004172325,32641,1551,2,0,NORMAL
708829758,0.126000002026558,6062,761,3,0,NORMAL
708831858,0.328999996185303,4579,1506,3,1,NORMAL
708833133,0.794000029563904,3170,2517,2,0,NORMAL
708834483,0,17667,0,2,1,NORMAL
708837858,0.632000029087067,2718,1718,2,0,NORMAL
708838908,0.321999996900558,5129,1654,3,0,NORMAL
708841233,0.171000003814697,14682,2517,3,1,NORMAL
708846183,0.675999999046326,3307,2234,2,0,NORMAL
708848208,0.0509999990463257,34516,1757,3,0,NORMAL
708849858,0.101999998092651,14028,1435,1,0,NORMAL
708856983,0,13873,0,1,1,NORMAL
708859158,0.488999992609024,1438.30004882813,703,1,0,NORMAL
708860358,0.108999997377396,6361,694,2,0,NORMAL
708862233,0,4068,0,3,0,NORMAL
708863733,0.0359999984502792,22725,808,1,0,NORMAL
708864708,0.0700000002980232,24869,1729,2,0,NORMAL
708866133,0.31700000166893,4196,1331,1,0,NORMAL
708867408,0.0850000008940697,23128,1958,4,1,NORMAL
708868233,0.625999987125397,1438.30004882813,900,3,1,NORMAL
708869283,0.0560000017285347,23209,1308,3,0,NORMAL
708870408,0.541000008583069,3844,2079,3,0,NORMAL
708871158,0,28701,0,3,0,NORMAL
708873183,0.0350000001490116,17575,618,3,0,NORMAL
708874533,0,3387,0,3,1,NORMAL
708876183,0,28673,0,3,0,NORMAL
708877458,0,11343,0,3,0,NORMAL
708878508,0.601999998092651,2104,1267,1,0,NORMAL
708879483,0.41100001335144,4006,1646,3,0,NORMAL
708880683,0.224999994039536,3970,892,3,0,NORMAL
708881583,0.10700000077486,12458,1332,3,0,NORMAL
708884658,0.675999999046326,2315,1565,1,0,NORMAL
708885558,0,3556,0,5,1,NORMAL
708886533,0.130999997258186,13032,1701,1,0,NORMAL
708887433,0,2717,0,1,0,NORMAL
708888633,0.296000003814697,3022,895,3,1,NORMAL
708890133,0,1438.30004882813,0,2,0,NORMAL
708890958,0.0799999982118607,31636,2517,3,0,NORMAL
708892833,0,13662,0,4,1,NORMAL
708894183,0.0309999994933605,34516,1073,4,0,NORMAL
708895158,0.809000015258789,2925,2365,3,0,High Risk
708897408,0.486000001430511,1621,787,2,0,NORMAL
708899283,0.718999981880188,2690,1935,3,0,High Risk
708900408,0.114000000059605,13169,1499,2,0,NORMAL
708902883,0,12856,0,2,0,NORMAL
708905733,0.096000000834465,20633,1989,2,0,NORMAL
708907833,0.101000003516674,24965,2517,2,0,NORMAL
708908883,0.0850000008940697,12033,1025,3,0,NORMAL
708911508,0,2046,0,3,0,NORMAL
708913233,0.342999994754791,3601,1236,4,0,NORMAL
708916083,0,1749,0,2,1,NORMAL
708917133,0,11851,0,3,0,NORMAL
708918558,0.337999999523163,1959,662,3,1,NORMAL
708923658,0.195999994874001,7234,1420,2,0,NORMAL
708924783,0.386999994516373,5506,2129,1,0,NORMAL
708927108,0.0399999991059303,12778,507,3,1,NORMAL
708928008,0,1677,0,3,0,NORMAL
708928908,0,2533,0,3,0,NORMAL
708931908,0.0860000029206276,7400,636,2,0,NORMAL
708937608,0.683000028133392,2001,1366,1,0,NORMAL
708938508,0.344999998807907,4559,1571,3,0,NORMAL
708942408,0.254000008106232,7020,1784,2,0,NORMAL
708944958,0.289000004529953,3569,1030,2,0,NORMAL
708946008,0.843999981880188,1438.30004882813,1214,2,1,NORMAL
708947208,0.699999988079071,2900,2029,3,0,NORMAL
708948483,0.0219999998807907,34516,761,3,1,NORMAL
708949908,0,1656,0,3,1,NORMAL
708952758,0.745999991893768,2066,1542,1,0,NORMAL
708953883,0,3212,0,2,1,NORMAL
708957183,0.929000020027161,2708,2517,1,0,NORMAL
708959583,0.0769999995827675,9389,727,2,0,NORMAL
708960858,0.180000007152557,11502,2066,2,0,NORMAL
708963258,0.14300000667572,13344,1907,3,1,NORMAL
708964683,0,3310,0,2,0,NORMAL
708967608,0.513999998569489,3471,1785,1,0,NORMAL
708968733,0,31987,0,3,0,NORMAL
708969633,0.897000014781952,2447,2195,5,0,High Risk
708971583,0.53600001335144,3590,1924,3,0,NORMAL
708972783,0,1745,0,2,1,NORMAL
708974283,0,18142,0,1,0,NORMAL
708976908,0,8958,0,4,1,NORMAL
708980283,0.601000010967255,4185,2517,1,0,NORMAL
708982158,0.633000016212463,3352,2122,2,0,NORMAL
708983658,0,16868,0,3,1,NORMAL
708989358,0.783999979496002,2023,1587,3,0,High Risk
708992733,0,1513,0,3,0,NORMAL
708995283,0.219999998807907,10417,2290,1,0,NORMAL
708996708,0.0670000016689301,21032,1409,1,0,NORMAL
708997833,0.185000002384186,3255,603,3,0,NORMAL
708998583,0,1790,0,2,0,NORMAL
709000008,0.063000001013279,10651,672,2,0,NORMAL
709005633,0,18734,0,2,1,NORMAL
709007883,0.41100001335144,3079,1267,2,0,NORMAL
709008708,0,8390,0,1,0,NORMAL
709009833,0,1655,0,3,0,NORMAL
709012083,0.537000000476837,4683,2514,3,0,NORMAL
709013208,0.108000002801418,15594,1690,2,0,NORMAL
709014558,0,3783,0,3,0,NORMAL
709015833,0,34516,0,3,0,NORMAL
709017258,0,2114,0,2,1,NORMAL
709019283,0.389999985694885,5660,2210,3,0,NORMAL
709022883,0,1438.30004882813,0,3,0,NORMAL
709025583,0.0759999975562096,9355,715,3,0,NORMAL
709028208,0.0529999993741512,24221,1274,3,0,NORMAL
709029408,0.282000005245209,8923,2517,1,0,NORMAL
709035708,0.676999986171722,1841,1246,2,0,NORMAL
709039533,0.197999998927116,5544,1095,1,0,NORMAL
709040508,0.0989999994635582,19802,1961,6,0,NORMAL
709042908,0,1438.30004882813,0,2,0,NORMAL
709044183,0.0329999998211861,24987,824,3,0,NORMAL
709045683,0,3549,0,2,0,NORMAL
709046958,0.0719999969005585,30379,2175,1,0,NORMAL
709051533,0.535000026226044,2933,1569,3,0,NORMAL
709052883,0,1596,0,1,0,NORMAL
709054083,0.721000015735626,2652,1911,1,0,NORMAL
709056558,0.898999989032745,2800,2517,3,0,High Risk
709058808,0.372000008821487,2781,1035,1,0,NORMAL
709061658,0.462000012397766,1550,716,2,0,NORMAL
709064208,0.168999999761581,1628,275,3,1,NORMAL
709065483,0.217999994754791,9243,2019,2,0,NORMAL
709066983,0.068000003695488,34516,2353,2,0,NORMAL
709068183,0,3096,0,3,0,NORMAL
709071408,0.652999997138977,2607,1702,2,0,NORMAL
709074108,0.0359999984502792,23032,840,2,0,NORMAL
709075533,0,12094,0,3,1,NORMAL
709077933,0.126000002026558,5422,682,3,0,NORMAL
709078908,0.580999970436096,2648,1539,2,0,NORMAL
709079883,0.609000027179718,1663,1012,3,1,NORMAL
709080783,0,1737,0,1,0,NORMAL
709081683,0.312999993562698,4599,1438,1,0,NORMAL
709082808,0.555999994277954,2156,1198,3,0,NORMAL
709085358,0.699000000953674,2601,1817,3,0,NORMAL
709086933,0.745999991893768,3372,2517,2,0,NORMAL
709087983,0,1438.30004882813,0,2,0,NORMAL
709094358,0.0900000035762787,8900,798,2,0,NORMAL
709096908,0.209000006318092,4698,984,3,0,NORMAL
709098108,0,2705,0,2,0,NORMAL
709100283,0.423000007867813,5956,2517,2,1,NORMAL
709101258,0.354999989271164,1478,524,2,1,NORMAL
709102458,0,4754,0,3,1,NORMAL
709103358,0,9476,0,3,0,NORMAL
709104333,0.0260000005364418,34516,891,2,0,NORMAL
709106358,0,4716,0,1,0,NORMAL
709108533,0.223000004887581,9959,2216,2,0,NORMAL
709110633,0.0810000002384186,21684,1748,1,0,NORMAL
709112508,0.342000007629395,3802,1300,3,1,NORMAL
709117533,0.0710000023245811,21134,1508,3,0,NORMAL
709120008,0,6976,0,3,0,NORMAL
709121283,0.820999979972839,1556,1278,3,0,High Risk
709122483,0.547999978065491,2783,1526,3,0,NORMAL
709123908,0,4287,0,3,0,NORMAL
709124883,0.836000025272369,2149,1796,1,0,NORMAL
709126833,0.101000003516674,21670,2183,2,0,NORMAL
709127808,0.212999999523163,6243,1331,2,0,NORMAL
709131033,0.839999973773956,2025,1701,3,0,High Risk
709134333,0.717999994754791,3136,2253,2,0,NORMAL
709137558,0.386000007390976,5395,2084,4,0,NORMAL
709140858,0.577000021934509,1727,996,3,0,NORMAL
709141908,0.238000005483627,10301,2451,3,0,NORMAL
709143183,0.880999982357025,1822,1605,2,1,NORMAL
709145958,0.41100001335144,2440,1002,2,1,NORMAL
709149408,0.236000001430511,5605,1322,3,0,NORMAL
709150608,0,2898,0,1,0,NORMAL
709153008,0.982999980449677,2523,2481,3,0,High Risk
709157133,0.279000014066696,3766,1049,1,0,NORMAL
709158333,0.166999995708466,2758,461,2,0,NORMAL
709159308,0.195999994874001,6172,1212,1,0,NORMAL
709161108,0,2540,0,2,1,NORMAL
709163358,0.0729999989271164,34516,2517,3,1,NORMAL
709164408,0.764999985694885,2218,1696,3,1,High Risk
709165533,0.187000006437302,6143,1151,2,0,NORMAL
709166883,0,5363,0,2,0,NORMAL
709169133,0,1438.30004882813,0,3,0,NORMAL
709170108,0,2425,0,2,1,NORMAL
709171308,0.109999999403954,15795,1742,3,0,NORMAL
